transaction_id,transaction_date,customer_id,product_id,quantity,transaction_unit_price,amount,transaction_channel,campaign_id,calc_amount,amount_diff,amount_calc,amount_category,full_name,gender,age,segment,city,province,join_date,product_name,category,brand,product_price,cost,campaign_name,campaign_channel,start_date,end_date,month,region,spend,impressions,clicks,conversions,sales_target,year,month_num,year_month,cost_total,gross_profit,profit_margin,is_campaign
T142386,2024-10-20,C102364,P1033,2,2403100.0,4806200.0,Branch,No Campaign,4806200.0,-4.0,4806200.0,Exact,Customer 2364,Female,26,Bronze,Tegal,Central Java,2020-10-05,Product 33,Insurance,Business,2987900.0,1319200.0,,,,,2024-10-01,Java,,,,,,2024,10,2024-10,2638400.0,3487000.0,0.45104240356206565,False
T142387,2024-11-05,C101193,P1112,2,1452000.0,2904000.0,Mobile,CAM223,2904000.0,90.0,2904000.0,Exact,Customer 1193,Female,55,Gold,Jakarta,Jakarta,2023-08-25,Product 112,Loans,Business,1929000.0,1340800.0,Campaign 23,Email,2024-10-26,2025-02-13,2024-11-01,Jakarta,246751297.0,6809637275.0,712686482.0,59555708.0,76588186.0,2024,11,2024-11,2681600.0,1563200.0,0.0765840220385675,True
T142388,2024-11-19,C100212,P1086,3,2389000.0,7167000.0,Mobile,CAM232,7167000.0,103.0,7167000.0,Exact,Customer 212,Female,59,Silver,Pekanbaru,Sumatra,2023-10-25,Product 86,Insurance,Premium,2084200.0,1030900.0,Campaign 32,Social,2024-03-25,2024-07-09,2024-11-01,Sumatra,191722507.0,3589625105.0,283761726.0,31714661.0,91021244.0,2024,11,2024-11,3092700.0,6136100.0,0.568480535789033,True
T142389,2023-08-18,C101575,P1107,2,4967100.0,9934200.0,Mobile,No Campaign,9934200.0,89.0,9934200.0,Exact,Customer 1575,Male,67,Bronze,Bekasi,West Java,2021-11-10,Product 107,Cards,Standard,4036100.0,1669700.0,,,,,2023-08-01,Java,,,,,,2023,8,2023-08,3339400.0,8264500.0,0.6638481206337702,False
T142390,2024-11-06,C101358,P1108,1,790900.0,790900.0,Internet,No Campaign,790900.0,44.0,790900.0,Exact,Customer 1358,Male,31,Bronze,Cimahi,West Java,2022-01-05,Product 108,Cards,Premium,740000.0,109400.0,,,,,2024-11-01,Java,,,,,,2024,11,2024-11,109400.0,681500.0,0.8616765709950689,False
T142391,2023-08-12,C101770,P1035,2,1009900.0,2019800.0,Internet,CAM231,2019800.0,-49.0,2019800.0,Exact,Customer 1770,Male,74,Silver,Bandung,West Java,2021-09-28,Product 35,Loans,Premium,1347500.0,1150100.0,Campaign 31,Social,2024-06-04,2024-10-12,2023-08-01,Java,,,,,,2023,8,2023-08,2300200.0,869700.0,-0.13882562629963363,True
T142392,2023-02-23,C100276,P1076,3,5339600.0,16018800.0,Internet,No Campaign,16018800.0,-110.0,16018800.0,Exact,Customer 276,Female,23,Gold,Surabaya,East Java,2022-09-18,Product 76,Loans,Premium,4928000.0,442100.0,,,,,2023-02-01,Java,,,,,,2023,2,2023-02,1326300.0,15576700.0,0.9172035358453817,False
T142393,2023-02-05,C101322,P1014,3,1219000.0,3657000.0,Mobile,CAM231,3657000.0,-126.0,3657000.0,Exact,Customer 1322,Female,64,Silver,Palembang,Sumatra,2020-07-23,Product 14,Deposits,Business,1734600.0,1550500.0,Campaign 31,Social,2024-06-04,2024-10-12,2023-02-01,Sumatra,29100621.0,823798725.0,75812695.0,4112127.0,293286062.0,2023,2,2023-02,4651500.0,2106500.0,-0.2719442165709598,True
T142394,2024-07-18,C102509,P1005,3,2119800.0,6359400.0,Agent,No Campaign,6359400.0,-134.0,6359400.0,Exact,Customer 2509,Female,20,Silver,Yogyakarta,Yogyakarta,2020-03-27,Product 5,Deposits,Standard,1709300.0,865000.0,,,,,2024-07-01,Java,,,,,,2024,7,2024-07,2595000.0,5494400.0,0.5919426360977451,False
T142395,2024-11-30,C102361,P1002,1,122400.0,122400.0,Mobile,No Campaign,122400.0,27.0,122400.0,Exact,Customer 2361,Male,72,Bronze,Jakarta,Jakarta,2021-10-30,Product 2,Wealth,Premium,111400.0,632200.0,,,,,2024-11-01,Jakarta,246751297.0,6809637275.0,712686482.0,59555708.0,76588186.0,2024,11,2024-11,632200.0,-509800.0,-4.165032679738562,False
T142396,2024-04-26,C102213,P1049,1,3885000.0,3885000.0,Internet,CAM218,3885000.0,-24.0,3885000.0,Exact,Customer 2213,Female,45,Bronze,Palembang,Sumatra,2022-09-23,Product 49,Insurance,Premium,3178200.0,865200.0,Campaign 18,Display,2023-09-29,2023-12-31,2024-04-01,Sumatra,219071450.0,7562816852.0,496738603.0,66256998.0,750229059.0,2024,4,2024-04,865200.0,3019800.0,0.7772972972972974,True
T142397,2024-08-08,C102175,P1056,4,107500.0,430000.0,Mobile,No Campaign,430000.0,-56.0,430000.0,Exact,Customer 2175,Female,72,Gold,Denpasar,Bali,2020-11-27,Product 56,Payments,Premium,93900.0,303800.0,,,,,2024-08-01,Bali,128904477.0,3543713858.0,349503357.0,35485956.0,103518680.0,2024,8,2024-08,1215200.0,126200.0,-1.826046511627907,False
T142398,2023-10-27,C101995,P1127,3,5499700.0,16499100.0,Mobile,No Campaign,16499100.0,-114.0,16499100.0,Exact,Customer 1995,Female,66,Gold,Cimahi,West Java,2020-02-19,Product 127,Loans,Business,4742100.0,995200.0,,,,,2023-10-01,Java,,,,,,2023,10,2023-10,2985600.0,15503900.0,0.8190446751640998,False
T142399,2023-10-16,C102684,P1031,3,1111700.0,3335100.0,Branch,CAM238,3335100.0,32.0,3335100.0,Exact,Customer 2684,Male,31,Gold,Jakarta,Jakarta,2020-01-05,Product 31,Loans,Standard,1553100.0,1826200.0,Campaign 38,Social,2023-04-06,2023-07-22,2023-10-01,Jakarta,142323196.0,2646154234.0,202014981.0,24592784.0,71081903.0,2023,10,2023-10,5478600.0,1508900.0,-0.6427093640370604,True
T142400,2024-03-03,C102748,P1109,1,2066700.0,2066700.0,Mobile,No Campaign,2066700.0,47.0,2066700.0,Exact,Customer 2748,Female,49,Silver,Jakarta,Jakarta,2021-06-26,Product 109,Loans,Premium,2122400.0,1313500.0,,,,,2024-03-01,Jakarta,238638388.0,6304786113.0,421365202.0,49703871.0,263676584.0,2024,3,2024-03,1313500.0,753200.0,0.3644457347462138,False
T142401,2023-11-07,C101802,P1058,2,2986100.0,5972200.0,Internet,CAM218,5972200.0,71.0,5972200.0,Exact,Customer 1802,Male,64,Silver,Yogyakarta,Yogyakarta,2022-03-24,Product 58,Deposits,Business,2440200.0,345300.0,Campaign 18,Display,2023-09-29,2023-12-31,2023-11-01,Java,,,,,,2023,11,2023-11,690600.0,5626900.0,0.8843642208901242,True
T142402,2024-04-02,C100093,P1015,4,2785800.0,11143200.0,Mobile,CAM224,11143200.0,-63.0,11143200.0,Exact,Customer 93,Female,45,Silver,Jakarta,Jakarta,2023-06-04,Product 15,Cards,Premium,3004600.0,1283500.0,Campaign 24,Email,2023-01-23,2023-07-14,2024-04-01,Jakarta,169462030.0,5054697572.0,614340034.0,47887605.0,351631337.0,2024,4,2024-04,5134000.0,9859700.0,0.539270586546055,True
T142403,2024-07-09,C102936,P1047,2,371300.0,742600.0,Mobile,CAM228,742600.0,-95.0,742600.0,Exact,Customer 2936,Female,35,Bronze,Medan,Sumatra,2021-05-12,Product 47,Cards,Standard,459900.0,1366000.0,Campaign 28,Search,2023-06-09,2023-09-07,2024-07-01,Sumatra,106308714.0,3189729102.0,198581227.0,11105531.0,364834193.0,2024,7,2024-07,2732000.0,-623400.0,-2.6789657958524105,True
T142404,2023-02-20,C102042,P1079,2,672500.0,1345000.0,Mobile,CAM228,1345000.0,13.0,1345000.0,Exact,Customer 2042,Female,67,Priority,Tegal,Central Java,2022-09-01,Product 79,Wealth,Standard,882500.0,389400.0,Campaign 28,Search,2023-06-09,2023-09-07,2023-02-01,Java,,,,,,2023,2,2023-02,778800.0,955600.0,0.4209665427509294,True
T142405,2024-05-23,C100629,P1039,2,4350300.0,8700600.0,Mobile,CAM217,8700600.0,64.0,8700600.0,Exact,Customer 629,Male,23,Bronze,Madiun,East Java,2020-03-02,Product 39,Cards,Premium,3416300.0,815400.0,Campaign 17,Search,2023-08-14,2023-10-01,2024-05-01,Java,,,,,,2024,5,2024-05,1630800.0,7885200.0,0.8125646507137438,True
T142406,2023-04-09,C100098,P1124,1,2473500.0,2473500.0,Mobile,CAM214,2473500.0,-43.0,2473500.0,Exact,Customer 98,Male,48,Gold,Yogyakarta,Yogyakarta,2023-10-15,Product 124,Insurance,Business,3102800.0,1766800.0,Campaign 14,Social,2024-06-24,2024-11-11,2023-04-01,Java,,,,,,2023,4,2023-04,1766800.0,706700.0,0.285708510208207,True
T142407,2023-12-08,C100162,P1108,4,620800.0,2483200.0,Internet,No Campaign,2483200.0,-148.0,2483200.0,Exact,Customer 162,Female,64,Bronze,Pekanbaru,Sumatra,2023-06-02,Product 108,Cards,Premium,740000.0,109400.0,,,,,2023-12-01,Sumatra,229059263.0,5568946685.0,432952678.0,42653294.0,371267149.0,2023,12,2023-12,437600.0,2373800.0,0.8237757731958762,False
T142408,2024-07-16,C102729,P1079,3,884800.0,2654400.0,Mobile,CAM236,2654400.0,64.0,2654400.0,Exact,Customer 2729,Male,41,Bronze,Cimahi,West Java,2021-07-14,Product 79,Wealth,Standard,882500.0,389400.0,Campaign 36,Social,2024-08-03,2024-11-23,2024-07-01,Java,,,,,,2024,7,2024-07,1168200.0,2265000.0,0.5599005424954792,True
T142409,2024-10-08,C100041,P1035,1,1689700.0,1689700.0,Mobile,No Campaign,1689700.0,-10.0,1689700.0,Exact,Customer 41,Male,66,Bronze,Makassar,Sulawesi,2022-11-01,Product 35,Loans,Premium,1347500.0,1150100.0,,,,,2024-10-01,Sulawesi,212123426.0,5985281919.0,605380686.0,85804315.0,609601134.0,2024,10,2024-10,1150100.0,539600.0,0.3193466295792152,False
T142410,2024-12-25,C100051,P1092,1,409100.0,409100.0,Agent,CAM232,409100.0,21.0,409100.0,Exact,Customer 51,Female,33,Bronze,Palembang,Sumatra,2022-07-27,Product 92,Loans,Business,354600.0,981700.0,Campaign 32,Social,2024-03-25,2024-07-09,2024-12-01,Sumatra,208506556.0,4551523652.0,295918614.0,34198661.0,730806615.0,2024,12,2024-12,981700.0,-572600.0,-1.3996577853825471,True
T142411,2024-01-20,C101636,P1053,1,3025200.0,3025200.0,Mobile,CAM222,3025200.0,-32.0,3025200.0,Exact,Customer 1636,Male,74,Bronze,Bekasi,West Java,2020-01-15,Product 53,Loans,Premium,2489700.0,1404800.0,Campaign 22,Social,2023-06-29,2023-09-22,2024-01-01,Java,,,,,,2024,1,2024-01,1404800.0,1620400.0,0.5356340076689144,True
T142412,2024-10-14,C101563,P1027,1,3797200.0,3797200.0,Mobile,No Campaign,3797200.0,17.0,3797200.0,Exact,Customer 1563,Male,29,Bronze,Jakarta,Jakarta,2021-06-09,Product 27,Cards,Business,3047800.0,1365700.0,,,,,2024-10-01,Jakarta,156379470.0,4418551566.0,355434408.0,30308530.0,386381357.0,2024,10,2024-10,1365700.0,2431500.0,0.6403402507110503,False
T142413,2024-04-01,C100232,P1102,2,342300.0,684600.0,Branch,No Campaign,684600.0,-3.0,684600.0,Exact,Customer 232,Female,57,Bronze,Cimahi,West Java,2021-05-13,Product 102,Wealth,Business,295400.0,1365000.0,,,,,2024-04-01,Java,,,,,,2024,4,2024-04,2730000.0,-680400.0,-2.9877300613496933,False
T142414,2023-10-31,C102441,P1079,3,774000.0,2322000.0,Internet,CAM218,2322000.0,-105.0,2322000.0,Exact,Customer 2441,Female,69,Bronze,Pekanbaru,Sumatra,2021-06-04,Product 79,Wealth,Standard,882500.0,389400.0,Campaign 18,Display,2023-09-29,2023-12-31,2023-10-01,Sumatra,133724489.0,2628727202.0,265622905.0,36527244.0,132037996.0,2023,10,2023-10,1168200.0,1932600.0,0.4968992248062015,True
T142415,2024-09-17,C102049,P1129,1,3106600.0,3106600.0,Branch,No Campaign,3106600.0,41.0,3106600.0,Exact,Customer 2049,Male,28,Silver,Tangerang,Banten,2023-12-08,Product 129,Wealth,Business,3770700.0,839700.0,,,,,2024-09-01,Java,,,,,,2024,9,2024-09,839700.0,2266900.0,0.7297045000965686,False
T142416,2024-11-17,C102433,P1132,2,145900.0,291800.0,Internet,CAM233,291800.0,30.0,291800.0,Exact,Customer 2433,Male,73,Silver,Palembang,Sumatra,2022-07-31,Product 132,Loans,Standard,124000.0,248500.0,Campaign 33,Social,2024-11-27,2025-05-20,2024-11-01,Sumatra,191722507.0,3589625105.0,283761726.0,31714661.0,91021244.0,2024,11,2024-11,497000.0,43300.0,-0.7032213845099383,True
T142417,2024-07-12,C101517,P1012,3,2574000.0,7722000.0,Mobile,CAM237,7722000.0,-40.0,7722000.0,Exact,Customer 1517,Female,37,Bronze,Banjarmasin,Kalimantan,2020-05-26,Product 12,Loans,Business,2778600.0,302100.0,Campaign 37,Social,2023-05-16,2023-11-02,2024-07-01,Kalimantan,162774374.0,3802127910.0,304497959.0,37467306.0,301292400.0,2024,7,2024-07,906300.0,7419900.0,0.8826340326340326,True
T142418,2023-09-23,C100080,P1069,2,2400000.0,4800000.0,Mobile,CAM222,4800000.0,42.0,4800000.0,Exact,Customer 80,Female,31,Priority,Pekanbaru,Sumatra,2022-09-21,Product 69,Payments,Standard,1988600.0,286700.0,Campaign 22,Social,2023-06-29,2023-09-22,2023-09-01,Sumatra,116567644.0,3090128630.0,252036885.0,29059949.0,279173975.0,2023,9,2023-09,573400.0,4513300.0,0.8805416666666667,True
T142419,2023-01-26,C100702,P1135,2,3589200.0,7178400.0,Mobile,CAM230,7178400.0,36.0,7178400.0,Exact,Customer 702,Male,33,Bronze,Madiun,East Java,2023-07-27,Product 135,Insurance,Business,3463200.0,1451800.0,Campaign 30,Search,2023-10-12,2024-03-10,2023-01-01,Java,,,,,,2023,1,2023-01,2903600.0,5726600.0,0.5955087484676251,True
T142420,2023-02-19,C100460,P1072,2,1583400.0,3166800.0,Mobile,No Campaign,3166800.0,-66.0,3166800.0,Exact,Customer 460,Male,35,Silver,Malang,East Java,2021-09-24,Product 72,Deposits,Business,1280900.0,1864000.0,,,,,2023-02-01,Java,,,,,,2023,2,2023-02,3728000.0,1302800.0,-0.17721359100669445,False
T142421,2024-10-02,C100321,P1080,1,679100.0,679100.0,Internet,CAM235,679100.0,46.0,679100.0,Exact,Customer 321,Female,74,Silver,Medan,Sumatra,2020-10-20,Product 80,Wealth,Premium,762000.0,222800.0,Campaign 35,Display,2024-09-13,2024-11-03,2024-10-01,Sumatra,192754094.0,5611554641.0,380152789.0,33383039.0,425445368.0,2024,10,2024-10,222800.0,456300.0,0.6719187159475777,True
T142422,2023-12-31,C100184,P1001,2,4723700.0,9447400.0,Internet,No Campaign,9447400.0,-55.0,9447400.0,Exact,Customer 184,Male,48,Bronze,Madiun,East Java,2022-04-12,Product 1,Loans,Standard,4694400.0,1460300.0,,,,,2023-12-01,Java,,,,,,2023,12,2023-12,2920600.0,7987100.0,0.6908567436543388,False
T142423,2023-05-25,C102009,P1098,2,4112200.0,8224400.0,Mobile,No Campaign,8224400.0,12.0,8224400.0,Exact,Customer 2009,Male,24,Silver,Bogor,West Java,2020-04-07,Product 98,Loans,Business,4615500.0,152000.0,,,,,2023-05-01,Java,,,,,,2023,5,2023-05,304000.0,8072400.0,0.9630368172754243,False
T142424,2023-05-25,C100410,P1137,2,5600600.0,11201200.0,Call Center,CAM230,11201200.0,43.0,11201200.0,Exact,Customer 410,Male,52,Silver,Jakarta,Jakarta,2021-03-06,Product 137,Payments,Standard,4796100.0,65700.0,Campaign 30,Search,2023-10-12,2024-03-10,2023-05-01,Jakarta,195619377.0,3251082067.0,384132334.0,31279712.0,401470911.0,2023,5,2023-05,131400.0,11135500.0,0.9882691140234975,True
T142425,2023-06-16,C100625,P1097,2,3750900.0,7501800.0,Mobile,No Campaign,7501800.0,48.0,7501800.0,Exact,Customer 625,Male,58,Priority,Surakarta,Central Java,2021-11-06,Product 97,Loans,Business,3148400.0,1954300.0,,,,,2023-06-01,Java,,,,,,2023,6,2023-06,3908600.0,5547500.0,0.4789783785224879,False
T142426,2023-02-12,C102982,P1003,2,831300.0,1662600.0,Mobile,CAM238,1662600.0,-25.0,1662600.0,Exact,Customer 2982,Female,68,Bronze,Tegal,Central Java,2021-11-13,Product 3,Deposits,Standard,903000.0,761900.0,Campaign 38,Social,2023-04-06,2023-07-22,2023-02-01,Java,,,,,,2023,2,2023-02,1523800.0,900700.0,0.08348370022855768,True
T142427,2024-07-06,C102468,P1034,3,1025200.0,3075600.0,Call Center,No Campaign,3075600.0,118.0,3075600.0,Exact,Customer 2468,Male,73,Bronze,Yogyakarta,Yogyakarta,2023-05-25,Product 34,Deposits,Business,1077000.0,1967600.0,,,,,2024-07-01,Java,,,,,,2024,7,2024-07,5902800.0,1108000.0,-0.9192352711666016,False
T142428,2023-01-15,C102272,P1102,1,239400.0,239400.0,Mobile,CAM209,239400.0,-43.0,239400.0,Exact,Customer 2272,Male,73,Bronze,Bogor,West Java,2023-01-21,Product 102,Wealth,Business,295400.0,1365000.0,Campaign 9,Search,2024-09-15,2025-01-28,2023-01-01,Java,,,,,,2023,1,2023-01,1365000.0,-1125600.0,-4.701754385964913,True
T142429,2023-05-09,C101976,P1113,3,334400.0,1003200.0,Mobile,No Campaign,1003200.0,0.0,1003200.0,Exact,Customer 1976,Male,63,Gold,Jakarta,Jakarta,2022-02-01,Product 113,Wealth,Business,288600.0,1157600.0,,,,,2023-05-01,Jakarta,195619377.0,3251082067.0,384132334.0,31279712.0,401470911.0,2023,5,2023-05,3472800.0,-154400.0,-2.4617224880382773,False
T142430,2023-02-27,C101052,P1146,1,1164700.0,1164700.0,Mobile,CAM205,1164700.0,30.0,1164700.0,Exact,Customer 1052,Female,71,Gold,Bogor,West Java,2021-06-07,Product 146,Wealth,Business,1143100.0,357100.0,Campaign 5,Email,2024-03-31,2024-08-12,2023-02-01,Java,,,,,,2023,2,2023-02,357100.0,807600.0,0.6933974414012192,True
T142431,2023-02-23,C102627,P1006,1,409800.0,409800.0,Mobile,CAM225,409800.0,24.0,409800.0,Exact,Customer 2627,Female,60,Silver,Medan,Sumatra,2023-06-04,Product 6,Wealth,Standard,522500.0,1039600.0,Campaign 25,Display,2024-08-28,2024-12-05,2023-02-01,Sumatra,29100621.0,823798725.0,75812695.0,4112127.0,293286062.0,2023,2,2023-02,1039600.0,-629800.0,-1.536847242557345,True
T142432,2023-08-12,C100367,P1061,2,1839300.0,3678600.0,Mobile,CAM202,3678600.0,-56.0,3678600.0,Exact,Customer 367,Female,74,Bronze,Pekanbaru,Sumatra,2023-07-25,Product 61,Deposits,Business,1725500.0,421300.0,Campaign 2,Search,2024-09-10,2025-01-19,2023-08-01,Sumatra,158003822.0,3365931034.0,237651307.0,34065011.0,321815929.0,2023,8,2023-08,842600.0,3257300.0,0.7709454683847116,True
T142433,2024-12-15,C101445,P1022,4,3591300.0,14365200.0,Call Center,CAM236,14365200.0,-141.0,14365200.0,Exact,Customer 1445,Male,43,Bronze,Malang,East Java,2020-08-18,Product 22,Deposits,Standard,2875300.0,570800.0,Campaign 36,Social,2024-08-03,2024-11-23,2024-12-01,Java,,,,,,2024,12,2024-12,2283200.0,13794400.0,0.8410603402667558,True
T142434,2023-05-13,C102168,P1113,2,328100.0,656200.0,Mobile,CAM205,656200.0,41.0,656200.0,Exact,Customer 2168,Female,69,Silver,Yogyakarta,Yogyakarta,2021-06-05,Product 113,Wealth,Business,288600.0,1157600.0,Campaign 5,Email,2024-03-31,2024-08-12,2023-05-01,Java,,,,,,2023,5,2023-05,2315200.0,-501400.0,-2.528192624199939,True
T142435,2024-07-27,C101528,P1021,1,4503000.0,4503000.0,Branch,CAM216,4503000.0,-37.0,4503000.0,Exact,Customer 1528,Female,61,Bronze,Jakarta,Jakarta,2021-08-27,Product 21,Cards,Standard,4053700.0,1314400.0,Campaign 16,Social,2023-09-07,2024-02-09,2024-07-01,Jakarta,153040456.0,3801469088.0,285526564.0,44122135.0,364065917.0,2024,7,2024-07,1314400.0,3188600.0,0.7081057073062403,True
T142436,2023-08-31,C100120,P1140,4,1805200.0,7220800.0,Mobile,CAM233,7220800.0,-79.0,7220800.0,Exact,Customer 120,Female,29,Silver,Denpasar,Bali,2023-10-30,Product 140,Loans,Premium,1646400.0,897100.0,Campaign 33,Social,2024-11-27,2025-05-20,2023-08-01,Bali,212783905.0,5545446958.0,560891589.0,57153645.0,463500005.0,2023,8,2023-08,3588400.0,6323700.0,0.5030467538222911,True
T142437,2023-07-29,C100780,P1074,2,1642900.0,3285800.0,Agent,CAM230,3285800.0,-25.0,3285800.0,Exact,Customer 780,Female,41,Bronze,Malang,East Java,2021-10-29,Product 74,Cards,Premium,2321000.0,1360500.0,Campaign 30,Search,2023-10-12,2024-03-10,2023-07-01,Java,,,,,,2023,7,2023-07,2721000.0,1925300.0,0.1718911680564855,True
T142438,2023-08-30,C101747,P1148,2,5033900.0,10067800.0,Mobile,CAM228,10067800.0,-77.0,10067800.0,Exact,Customer 1747,Male,50,Bronze,Denpasar,Bali,2021-06-25,Product 148,Payments,Standard,4553500.0,1838200.0,Campaign 28,Search,2023-06-09,2023-09-07,2023-08-01,Bali,212783905.0,5545446958.0,560891589.0,57153645.0,463500005.0,2023,8,2023-08,3676400.0,8229600.0,0.6348358131865949,True
T142439,2024-01-18,C102787,P1031,2,1187900.0,2375800.0,Internet,CAM227,2375800.0,80.0,2375800.0,Exact,Customer 2787,Male,53,Priority,Medan,Sumatra,2021-09-29,Product 31,Loans,Standard,1553100.0,1826200.0,Campaign 27,Social,2023-09-02,2024-02-04,2024-01-01,Sumatra,168934520.0,5373578275.0,329797301.0,45343766.0,533809479.0,2024,1,2024-01,3652400.0,549600.0,-0.5373347924909504,True
T142440,2023-07-29,C100772,P1121,1,1580000.0,1580000.0,Internet,No Campaign,1580000.0,-2.0,1580000.0,Exact,Customer 772,Male,38,Bronze,Surabaya,East Java,2022-05-11,Product 121,Loans,Business,1809500.0,54800.0,,,,,2023-07-01,Java,,,,,,2023,7,2023-07,54800.0,1525200.0,0.9653164556962025,False
T142441,2023-08-03,C101494,P1005,1,1204300.0,1204300.0,Mobile,CAM214,1204300.0,-44.0,1204300.0,Exact,Customer 1494,Female,29,Silver,Madiun,East Java,2020-06-19,Product 5,Deposits,Standard,1709300.0,865000.0,Campaign 14,Social,2024-06-24,2024-11-11,2023-08-01,Java,,,,,,2023,8,2023-08,865000.0,339300.0,0.281740430125384,True
T142442,2023-09-01,C100266,P1061,2,2058100.0,4116200.0,Call Center,CAM202,4116200.0,-52.0,4116200.0,Exact,Customer 266,Female,53,Bronze,Malang,East Java,2021-11-10,Product 61,Deposits,Business,1725500.0,421300.0,Campaign 2,Search,2024-09-10,2025-01-19,2023-09-01,Java,,,,,,2023,9,2023-09,842600.0,3694900.0,0.7952966328166756,True
T142443,2023-03-12,C102594,P1063,1,1890200.0,1890200.0,Internet,CAM224,1890200.0,4.0,1890200.0,Exact,Customer 2594,Male,64,Silver,Jakarta,Jakarta,2021-02-17,Product 63,Deposits,Premium,1769900.0,1287700.0,Campaign 24,Email,2023-01-23,2023-07-14,2023-03-01,Jakarta,65198534.0,1716247122.0,226203691.0,31623152.0,423408612.0,2023,3,2023-03,1287700.0,602500.0,0.31874933869431804,True
T142444,2023-03-31,C102513,P1139,1,4672700.0,4672700.0,Mobile,CAM237,4672700.0,33.0,4672700.0,Exact,Customer 2513,Male,42,Bronze,Jakarta,Jakarta,2021-06-01,Product 139,Payments,Standard,4950900.0,978800.0,Campaign 37,Social,2023-05-16,2023-11-02,2023-03-01,Jakarta,65198534.0,1716247122.0,226203691.0,31623152.0,423408612.0,2023,3,2023-03,978800.0,3693900.0,0.7905279602799238,True
T142445,2024-03-24,C101022,P1134,5,1679600.0,8398000.0,Mobile,CAM221,8398000.0,-181.0,8398000.0,Exact,Customer 1022,Female,57,Bronze,Makassar,Sulawesi,2022-08-24,Product 134,Cards,Premium,1446200.0,1800200.0,Campaign 21,Search,2023-11-24,2024-05-08,2024-03-01,Sulawesi,119272972.0,3024524933.0,307333837.0,43343952.0,147517658.0,2024,3,2024-03,9001000.0,6597800.0,-0.07180281019290308,True
T142446,2023-06-05,C101332,P1138,4,173500.0,694000.0,Mobile,No Campaign,694000.0,-29.0,694000.0,Exact,Customer 1332,Male,21,Silver,Malang,East Java,2023-01-18,Product 138,Deposits,Business,178000.0,1042700.0,,,,,2023-06-01,Java,,,,,,2023,6,2023-06,4170800.0,-348700.0,-5.009798270893372,False
T142447,2024-01-13,C102334,P1027,5,3354300.0,16771500.0,Branch,No Campaign,16771500.0,130.0,16771500.0,Exact,Customer 2334,Male,25,Bronze,Jakarta,Jakarta,2023-03-08,Product 27,Cards,Business,3047800.0,1365700.0,,,,,2024-01-01,Jakarta,172051699.0,3656793497.0,351013936.0,29700542.0,424354266.0,2024,1,2024-01,6828500.0,15405800.0,0.5928509674149599,False
T142448,2023-03-25,C100874,P1028,1,5991600.0,5991600.0,Mobile,No Campaign,5991600.0,27.0,5991600.0,Exact,Customer 874,Male,69,Gold,Palembang,Sumatra,2022-03-03,Product 28,Wealth,Standard,4918400.0,1514000.0,,,,,2023-03-01,Sumatra,50145361.0,1368638328.0,87444579.0,8206484.0,503400001.0,2023,3,2023-03,1514000.0,4477600.0,0.7473129047332933,False
